Review,words,Prediction
"Pasé una semana en residencias de Marival. Tengo que decir que los alojamientos son uno de los mejores que he estado en cualquier lugar en México. Tuvimos un muy amplio apartamento de 1 dormitorio. estaba muy bien decorada y tenía una terraza grande que utilizamos todo el tiempo. Estábamos en el tercer piso y sólo había un poco de vistas al océano desde las residencias están detrás algunas casas privadas y no directamente sobre la playa. El club de playa VIP era fácilmente accesible en un carrito de golf operada por el hotel. El servicio en el club de la playa eran buenas. Comimos principalmente en las residencias. no nos gustó la comida en el hotel Marival hermano. Como sólo hay pocas opciones de comida en las residencias, se vuelve un poco aburrido, pero la calidad de la comida era buena. Nos gustó especialmente tapas y bebidas al atardecer en el bar de la azotea. Cogimos un número de viajes incluidos - particularmente disfrutamos viaje Jelapa. También jugamos al golf y disfrutamos de la experiencia muchísimo. Pero ten en cuenta que te cuesta otros $100 nosotros o por un carrito de golf + 20-25 dólares por un taxi. Un consejo para cambiar su moneda a pesos y pagar con pesos para taxis y otros servicios. Si vas a pagar con dólares podrá obtener una muy mala tarifa de cambio tan sentido a cambio antes de la fecha de llegada al hotel, y los pequeños cambios para consejos.","P a s é   u n a   s e m a n a   e n   r e s i d e n c i a s   d e   M a r i v a l .   T e n g o   q u e   d e c i r   q u e   l o s   a l o j a m i e n t o s   s o n   u n o   d e   l o s   m e j o r e s   q u e   h e   e s t a d o   e n   c u a l q u i e r   l u g a r   e n   M é x i c o .   T u v i m o s   u n   m u y   a m p l i o   a p a r t a m e n t o   d e   1   d o r m i t o r i o .   e s t a b a   m u y   b i e n   d e c o r a d a   y   t e n í a   u n a   t e r r a z a   g r a n d e   q u e   u t i l i z a m o s   t o d o   e l   t i e m p o .   E s t á b a m o s   e n   e l   t e r c e r   p i s o   y   s ó l o   h a b í a   u n   p o c o   d e   v i s t a s   a l   o c é a n o   d e s d e   l a s   r e s i d e n c i a s   e s t á n   d e t r á s   a l g u n a s   c a s a s   p r i v a d a s   y   n o   d i r e c t a m e n t e   s o b r e   l a   p l a y a .   E l   c l u b   d e   p l a y a   V I P   e r a   f á c i l m e n t e   a c c e s i b l e   e n   u n   c a r r i t o   d e   g o l f   o p e r a d a   p o r   e l   h o t e l .   E l   s e r v i c i o   e n   e l   c l u b   d e   l a   p l a y a   e r a n   b u e n a s .   C o m i m o s   p r i n c i p a l m e n t e   e n   l a s   r e s i d e n c i a s .   n o   n o s   g u s t ó   l a   c o m i d a   e n   e l   h o t e l   M a r i v a l   h e r m a n o .   C o m o   s ó l o   h a y   p o c a s   o p c i o n e s   d e   c o m i d a   e n   l a s   r e s i d e n c i a s ,   s e   v u e l v e   u n   p o c o   a b u r r i d o ,   p e r o   l a   c a l i d a d   d e   l a   c o m i d a   e r a   b u e n a .   N o s   g u s t ó   e s p e c i a l m e n t e   t a p a s   y   b e b i d a s   a l   a t a r d e c e r   e n   e l   b a r   d e   l a   a z o t e a .   C o g i m o s   u n   n ú m e r o   d e   v i a j e s   i n c l u i d o s   -   p a r t i c u l a r m e n t e   d i s f r u t a m o s   v i a j e   J e l a p a .   T a m b i é n   j u g a m o s   a l   g o l f   y   d i s f r u t a m o s   d e   l a   e x p e r i e n c i a   m u c h í s i m o .   P e r o   t e n   e n   c u e n t a   q u e   t e   c u e s t a   o t r o s   $ 1 0 0   n o s o t r o s   o   p o r   u n   c a r r i t o   d e   g o l f   +   2 0 - 2 5   d ó l a r e s   p o r   u n   t a x i .   U n   c o n s e j o   p a r a   c a m b i a r   s u   m o n e d a   a   p e s o s   y   p a g a r   c o n   p e s o s   p a r a   t a x i s   y   o t r o s   s e r v i c i o s .   S i   v a s   a   p a g a r   c o n   d ó l a r e s   p o d r á   o b t e n e r   u n a   m u y   m a l a   t a r i f a   d e   c a m b i o   t a n   s e n t i d o   a   c a m b i o   a n t e s   d e   l a   f e c h a   d e   l l e g a d a   a l   h o t e l ,   y   l o s   p e q u e ñ o s   c a m b i o s   p a r a   c o n s e j o s .",5
"¿Qué puedo decir maravilloso, el guía muy informativo que no quiere perderse algo realmente extraordinario por favor si vas a La Habana visita","¿ Q u é   p u e d o   d e c i r   m a r a v i l l o s o ,   e l   g u í a   m u y   i n f o r m a t i v o   q u e   n o   q u i e r e   p e r d e r s e   a l g o   r e a l m e n t e   e x t r a o r d i n a r i o   p o r   f a v o r   s i   v a s   a   L a   H a b a n a   v i s i t a",5
Este hotel pertenece al gobierno y que pagar algo que el grupo Meliá para mantener su nombre y en su sistema de reserva y quizás es por eso que no es un hotel de 5 estrellas más. Aunque tienen muchos empleados servicio no es como en verdaderos hoteles Meliá. El desayuno es bastante pobre y prepárate para sólo tres tipos de frutas ninguno de ellos en buenas/gusto en buenas condiciones. baños de buen tamaño pero todo el hotel necesita una mejor gestión y mantenimiento. Las antiguas alfombras y oscuros pasillos y planta baja hace fácil de ver la disminución del edificio. Por la noche puedes ver nativos visitando el hotel la mayoría de ellos mujeres beber solo en la cafetería para algún reasom específica que no puedo decir lo que es. Me alojé en el hotel 29 dic/08 ene y la víspera…,E s t e   h o t e l   p e r t e n e c e   a l   g o b i e r n o   y   q u e   p a g a r   a l g o   q u e   e l   g r u p o   M e l i á   p a r a   m a n t e n e r   s u   n o m b r e   y   e n   s u   s i s t e m a   d e   r e s e r v a   y   q u i z á s   e s   p o r   e s o   q u e   n o   e s   u n   h o t e l   d e   5   e s t r e l l a s   m á s .   A u n q u e   t i e n e n   m u c h o s   e m p l e a d o s   s e r v i c i o   n o   e s   c o m o   e n   v e r d a d e r o s   h o t e l e s   M e l i á .   E l   d e s a y u n o   e s   b a s t a n t e   p o b r e   y   p r e p á r a t e   p a r a   s ó l o   t r e s   t i p o s   d e   f r u t a s   n i n g u n o   d e   e l l o s   e n   b u e n a s / g u s t o   e n   b u e n a s   c o n d i c i o n e s .   b a ñ o s   d e   b u e n   t a m a ñ o   p e r o   t o d o   e l   h o t e l   n e c e s i t a   u n a   m e j o r   g e s t i ó n   y   m a n t e n i m i e n t o .   L a s   a n t i g u a s   a l f o m b r a s   y   o s c u r o s   p a s i l l o s   y   p l a n t a   b a j a   h a c e   f á c i l   d e   v e r   l a   d i s m i n u c i ó n   d e l   e d i f i c i o .   P o r   l a   n o c h e   p u e d e s   v e r   n a t i v o s   v i s i t a n d o   e l   h o t e l   l a   m a y o r í a   d e   e l l o s   m u j e r e s   b e b e r   s o l o   e n   l a   c a f e t e r í a   p a r a   a l g ú n   r e a s o m   e s p e c í f i c a   q u e   n o   p u e d o   d e c i r   l o   q u e   e s .   M e   a l o j é   e n   e l   h o t e l   2 9   d i c / 0 8   e n e   y   l a   v í s p e r a …,5
"En general mi experiencia fue buena.  Estuvimos hospedados del 28 de mayo al 02 de junio. Me gustaron las instalaciones, el lobby y sus jardines en perfecto estado a pesar del tiempo.  Mi única observación es que al llegar, nadie nos recibió el equipaje. Tuvimos que subirlo nosotros a la habitación.","E n   g e n e r a l   m i   e x p e r i e n c i a   f u e   b u e n a .     E s t u v i m o s   h o s p e d a d o s   d e l   2 8   d e   m a y o   a l   0 2   d e   j u n i o .   M e   g u s t a r o n   l a s   i n s t a l a c i o n e s ,   e l   l o b b y   y   s u s   j a r d i n e s   e n   p e r f e c t o   e s t a d o   a   p e s a r   d e l   t i e m p o .     M i   ú n i c a   o b s e r v a c i ó n   e s   q u e   a l   l l e g a r ,   n a d i e   n o s   r e c i b i ó   e l   e q u i p a j e .   T u v i m o s   q u e   s u b i r l o   n o s o t r o s   a   l a   h a b i t a c i ó n .",5
"Las camas eran pequeñas, el baño estaba sucio/old/moho. Lo único positivo es que está conectado a un centro comercial. El servicio era muy lento así el registro de salida. No hay aire en los pasillos, lo cual hizo muy caliente. Encontraré otro hotel la próxima vez.","L a s   c a m a s   e r a n   p e q u e ñ a s ,   e l   b a ñ o   e s t a b a   s u c i o / o l d / m o h o .   L o   ú n i c o   p o s i t i v o   e s   q u e   e s t á   c o n e c t a d o   a   u n   c e n t r o   c o m e r c i a l .   E l   s e r v i c i o   e r a   m u y   l e n t o   a s í   e l   r e g i s t r o   d e   s a l i d a .   N o   h a y   a i r e   e n   l o s   p a s i l l o s ,   l o   c u a l   h i z o   m u y   c a l i e n t e .   E n c o n t r a r é   o t r o   h o t e l   l a   p r ó x i m a   v e z .",5
"Super bien atendidos, comida deliciosa, música y el mariachi lo mejor, José nos dio un maravilloso servicio, es muy atento y diligente. Simplemente me encanto.","S u p e r   b i e n   a t e n d i d o s ,   c o m i d a   d e l i c i o s a ,   m ú s i c a   y   e l   m a r i a c h i   l o   m e j o r ,   J o s é   n o s   d i o   u n   m a r a v i l l o s o   s e r v i c i o ,   e s   m u y   a t e n t o   y   d i l i g e n t e .   S i m p l e m e n t e   m e   e n c a n t o .",5
"Encantador, simplemente la mejor parte de Bogota.Toda la historia, los edificios mas bonitos, lindo lindo!","E n c a n t a d o r ,   s i m p l e m e n t e   l a   m e j o r   p a r t e   d e   B o g o t a . T o d a   l a   h i s t o r i a ,   l o s   e d i f i c i o s   m a s   b o n i t o s ,   l i n d o   l i n d o !",5
"Parece que hay bastantes críticas negativas sobre este hotel, así que antes de que llegáramos, tengo que decir que estaba un poco nervioso. En mi opinión, no es un hotel impresionante, es sólo un aprobado. Nuestra habitación tenía una vista espectacular de la Habana, que más que compensó la decoración pasada. Sí me gusta un bonito hotel con todos los lujos pero siempre pienso que ""cuánto tiempo que en realidad pasar en la habitación de todos modos""? Estaba limpio, la habitación era enorme, y como he dicho, tenía una vista increíble, así que me las arreglé para ver pasar la decoración pasada y el hecho de que el hotel le vendría bien algo de renovaciones. La piscina zona era agradable y todas las zonas públicas del hotel estaban limpias. No era mi primera opción de hotel, pero si…","P a r e c e   q u e   h a y   b a s t a n t e s   c r í t i c a s   n e g a t i v a s   s o b r e   e s t e   h o t e l ,   a s í   q u e   a n t e s   d e   q u e   l l e g á r a m o s ,   t e n g o   q u e   d e c i r   q u e   e s t a b a   u n   p o c o   n e r v i o s o .   E n   m i   o p i n i ó n ,   n o   e s   u n   h o t e l   i m p r e s i o n a n t e ,   e s   s ó l o   u n   a p r o b a d o .   N u e s t r a   h a b i t a c i ó n   t e n í a   u n a   v i s t a   e s p e c t a c u l a r   d e   l a   H a b a n a ,   q u e   m á s   q u e   c o m p e n s ó   l a   d e c o r a c i ó n   p a s a d a .   S í   m e   g u s t a   u n   b o n i t o   h o t e l   c o n   t o d o s   l o s   l u j o s   p e r o   s i e m p r e   p i e n s o   q u e   "" c u á n t o   t i e m p o   q u e   e n   r e a l i d a d   p a s a r   e n   l a   h a b i t a c i ó n   d e   t o d o s   m o d o s "" ?   E s t a b a   l i m p i o ,   l a   h a b i t a c i ó n   e r a   e n o r m e ,   y   c o m o   h e   d i c h o ,   t e n í a   u n a   v i s t a   i n c r e í b l e ,   a s í   q u e   m e   l a s   a r r e g l é   p a r a   v e r   p a s a r   l a   d e c o r a c i ó n   p a s a d a   y   e l   h e c h o   d e   q u e   e l   h o t e l   l e   v e n d r í a   b i e n   a l g o   d e   r e n o v a c i o n e s .   L a   p i s c i n a   z o n a   e r a   a g r a d a b l e   y   t o d a s   l a s   z o n a s   p ú b l i c a s   d e l   h o t e l   e s t a b a n   l i m p i a s .   N o   e r a   m i   p r i m e r a   o p c i ó n   d e   h o t e l ,   p e r o   s i …",5
Visite este hotel en febrero del 2012. Excelente ubicacion. Las habitaciones sumamente espaciosas. El hotel es viejo y le falta un poco de mantenimiento. Tomamos la media pensión y el buffet fue variado. El desayuno muy completo. Volveria a hospedarme alli.,V i s i t e   e s t e   h o t e l   e n   f e b r e r o   d e l   2 0 1 2 .   E x c e l e n t e   u b i c a c i o n .   L a s   h a b i t a c i o n e s   s u m a m e n t e   e s p a c i o s a s .   E l   h o t e l   e s   v i e j o   y   l e   f a l t a   u n   p o c o   d e   m a n t e n i m i e n t o .   T o m a m o s   l a   m e d i a   p e n s i ó n   y   e l   b u f f e t   f u e   v a r i a d o .   E l   d e s a y u n o   m u y   c o m p l e t o .   V o l v e r i a   a   h o s p e d a r m e   a l l i .,5
"Me gustó el hotel por su buena ubicación y cercanía con todo en Bocagrande.Es un hotel 4 estrellas algo antiguo pero atienden bastante bien ,la comida está bien y es variada.Enfrente de la playa y te dan servicio en ella.Espero regresar.","M e   g u s t ó   e l   h o t e l   p o r   s u   b u e n a   u b i c a c i ó n   y   c e r c a n í a   c o n   t o d o   e n   B o c a g r a n d e . E s   u n   h o t e l   4   e s t r e l l a s   a l g o   a n t i g u o   p e r o   a t i e n d e n   b a s t a n t e   b i e n   , l a   c o m i d a   e s t á   b i e n   y   e s   v a r i a d a . E n f r e n t e   d e   l a   p l a y a   y   t e   d a n   s e r v i c i o   e n   e l l a . E s p e r o   r e g r e s a r .",5
"En general, fue una gran experiencia. Fue un poco rocosa al principio permanente en líneas de llegada después de un largo día de viaje. Estoy de acuerdo con otras opiniones en que el personal de recepción no era tan acogedor como otros complejos pero son educados y serviciales.

Las habitaciones estaban muy limpias, pero tienen paredes finas. La pareja vecina gustó virando el TV y música sin tener en cuenta qué hora era.

Chuy y zu con su camarero Dorian fueron los mejores en la playa. Siempre estaban preguntando si necesitábamos algo y nunca tuvimos que ir a buscar para ellos. Pagamos por 1 día de tratamiento VIP en las cabañas y después pensé que era una pérdida porque el servicio en la playa era incluso mejor.

La calidad de la comida y opciones fueron los mejores que he tenido en otros resorts todo incluido en México. Ciao's Italian deja un poco que desear, pero Frida, Ipanema y la choza de pizza eran fantásticos.

En general, el personal y las ofertas de Hard Rock Vallarta eran mucho más altos de calidad y la estancia más satisfactoria que nuestros viajes a Cancún y la Riviera Maya.

Además, es una zona muy bonita donde se sentía seguro caminar y visitar el centro comercial por la calle para cualquier cosa que necesites (excepto la máscara, se puede encontrar en cualquier sitio).

Sólo muy molesto fue el vendedores constante molesta en la playa. Puede obtener 10 minutos de paz entre ellos interrumpir que y algunas son muy persistentes y no en una buena manera. La Choza que operan fuera de está justo al lado del hotel. No estoy seguro de Hard Rock podía hacer nada pero consiguen bajó 1 estrellas. Si no fuera por Chuy y zu nunca nos habríamos ido allí.","E n   g e n e r a l ,   f u e   u n a   g r a n   e x p e r i e n c i a .   F u e   u n   p o c o   r o c o s a   a l   p r i n c i p i o   p e r m a n e n t e   e n   l í n e a s   d e   l l e g a d a   d e s p u é s   d e   u n   l a r g o   d í a   d e   v i a j e .   E s t o y   d e   a c u e r d o   c o n   o t r a s   o p i n i o n e s   e n   q u e   e l   p e r s o n a l   d e   r e c e p c i ó n   n o   e r a   t a n   a c o g e d o r   c o m o   o t r o s   c o m p l e j o s   p e r o   s o n   e d u c a d o s   y   s e r v i c i a l e s .  
  
 L a s   h a b i t a c i o n e s   e s t a b a n   m u y   l i m p i a s ,   p e r o   t i e n e n   p a r e d e s   f i n a s .   L a   p a r e j a   v e c i n a   g u s t ó   v i r a n d o   e l   T V   y   m ú s i c a   s i n   t e n e r   e n   c u e n t a   q u é   h o r a   e r a .  
  
 C h u y   y   z u   c o n   s u   c a m a r e r o   D o r i a n   f u e r o n   l o s   m e j o r e s   e n   l a   p l a y a .   S i e m p r e   e s t a b a n   p r e g u n t a n d o   s i   n e c e s i t á b a m o s   a l g o   y   n u n c a   t u v i m o s   q u e   i r   a   b u s c a r   p a r a   e l l o s .   P a g a m o s   p o r   1   d í a   d e   t r a t a m i e n t o   V I P   e n   l a s   c a b a ñ a s   y   d e s p u é s   p e n s é   q u e   e r a   u n a   p é r d i d a   p o r q u e   e l   s e r v i c i o   e n   l a   p l a y a   e r a   i n c l u s o   m e j o r .  
  
 L a   c a l i d a d   d e   l a   c o m i d a   y   o p c i o n e s   f u e r o n   l o s   m e j o r e s   q u e   h e   t e n i d o   e n   o t r o s   r e s o r t s   t o d o   i n c l u i d o   e n   M é x i c o .   C i a o ' s   I t a l i a n   d e j a   u n   p o c o   q u e   d e s e a r ,   p e r o   F r i d a ,   I p a n e m a   y   l a   c h o z a   d e   p i z z a   e r a n   f a n t á s t i c o s .  
  
 E n   g e n e r a l ,   e l   p e r s o n a l   y   l a s   o f e r t a s   d e   H a r d   R o c k   V a l l a r t a   e r a n   m u c h o   m á s   a l t o s   d e   c a l i d a d   y   l a   e s t a n c i a   m á s   s a t i s f a c t o r i a   q u e   n u e s t r o s   v i a j e s   a   C a n c ú n   y   l a   R i v i e r a   M a y a .  
  
 A d e m á s ,   e s   u n a   z o n a   m u y   b o n i t a   d o n d e   s e   s e n t í a   s e g u r o   c a m i n a r   y   v i s i t a r   e l   c e n t r o   c o m e r c i a l   p o r   l a   c a l l e   p a r a   c u a l q u i e r   c o s a   q u e   n e c e s i t e s   ( e x c e p t o   l a   m á s c a r a ,   s e   p u e d e   e n c o n t r a r   e n   c u a l q u i e r   s i t i o ) .  
  
 S ó l o   m u y   m o l e s t o   f u e   e l   v e n d e d o r e s   c o n s t a n t e   m o l e s t a   e n   l a   p l a y a .   P u e d e   o b t e n e r   1 0   m i n u t o s   d e   p a z   e n t r e   e l l o s   i n t e r r u m p i r   q u e   y   a l g u n a s   s o n   m u y   p e r s i s t e n t e s   y   n o   e n   u n a   b u e n a   m a n e r a .   L a   C h o z a   q u e   o p e r a n   f u e r a   d e   e s t á   j u s t o   a l   l a d o   d e l   h o t e l .   N o   e s t o y   s e g u r o   d e   H a r d   R o c k   p o d í a   h a c e r   n a d a   p e r o   c o n s i g u e n   b a j ó   1   e s t r e l l a s .   S i   n o   f u e r a   p o r   C h u y   y   z u   n u n c a   n o s   h a b r í a m o s   i d o   a l l í .",5
